Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1669834591,1,,Aggregated,1.100000,0.000000,950,960,990,1000,1100,1100,1100,1100,1100,1100,1100,15,0,920.0,984.5681554793069,826.8663850612938,1657.182105933316,144.0
1669834592,1,GET,/integral,1.000000,0.000000,950,960,990,1000,1100,1100,1100,1100,1100,1100,1100,16,0,920.0,972.9283578853938,798.3313939766958,1657.182105933316,144.0
1669834592,1,,Aggregated,1.000000,0.000000,950,960,990,1000,1100,1100,1100,1100,1100,1100,1100,16,0,920.0,972.9283578853938,798.3313939766958,1657.182105933316,144.0
1669834593,1,GET,/integral,1.000000,0.000000,920,950,960,1000,1100,1100,1100,1100,1100,1100,1100,17,0,920.0,963.3655574802748,798.3313939766958,1657.182105933316,144.0
1669834593,1,,Aggregated,1.000000,0.000000,920,950,960,1000,1100,1100,1100,1100,1100,1100,1100,17,0,920.0,963.3655574802748,798.3313939766958,1657.182105933316,144.0
1669834594,1,GET,/integral,1.000000,0.000000,880,920,960,960,1000,1100,1100,1100,1100,1100,1100,19,0,920.0,946.4330741167558,787.6805959967896,1657.182105933316,144.0
1669834594,1,,Aggregated,1.000000,0.000000,880,920,960,960,1000,1100,1100,1100,1100,1100,1100,19,0,920.0,946.4330741167558,787.6805959967896,1657.182105933316,144.0
1669834595,1,GET,/integral,1.100000,0.000000,870,880,920,920,960,1100,1100,1100,1100,1100,1100,20,0,920.0,941.7062877095304,787.6805959967896,1657.182105933316,144.0
1669834595,1,,Aggregated,1.100000,0.000000,870,880,920,920,960,1100,1100,1100,1100,1100,1100,20,0,920.0,941.7062877095304,787.6805959967896,1657.182105933316,144.0
1669834596,1,GET,/integral,1.100000,0.000000,870,880,920,920,950,960,960,960,960,960,960,21,0,920.0,941.8654220090026,787.6805959967896,1657.182105933316,144.0
1669834596,1,,Aggregated,1.100000,0.000000,870,880,920,920,950,960,960,960,960,960,960,21,0,920.0,941.8654220090026,787.6805959967896,1657.182105933316,144.0
1669834597,1,GET,/integral,1.100000,0.000000,850,880,880,880,950,960,960,960,960,960,960,22,0,920.0,936.3832542810335,787.6805959967896,1657.182105933316,144.0
1669834597,1,,Aggregated,1.100000,0.000000,850,880,880,880,950,960,960,960,960,960,960,22,0,920.0,936.3832542810335,787.6805959967896,1657.182105933316,144.0
1669834598,1,GET,/integral,1.100000,0.000000,850,880,950,950,960,1200,1200,1200,1200,1200,1200,23,0,920.0,948.153989136462,787.6805959967896,1657.182105933316,144.0
1669834598,1,,Aggregated,1.100000,0.000000,850,880,950,950,960,1200,1200,1200,1200,1200,1200,23,0,920.0,948.153989136462,787.6805959967896,1657.182105933316,144.0
1669834599,1,GET,/integral,1.100000,0.000000,850,880,950,950,1000,1200,1200,1200,1200,1200,1200,24,0,920.0,952.0917687526284,787.6805959967896,1657.182105933316,144.0
1669834599,1,,Aggregated,1.100000,0.000000,850,880,950,950,1000,1200,1200,1200,1200,1200,1200,24,0,920.0,952.0917687526284,787.6805959967896,1657.182105933316,144.0
1669834600,1,GET,/integral,1.100000,0.000000,850,880,950,950,1000,1200,1200,1200,1200,1200,1200,25,0,920.0,948.3643826423213,787.6805959967896,1657.182105933316,144.0
1669834600,1,,Aggregated,1.100000,0.000000,850,880,950,950,1000,1200,1200,1200,1200,1200,1200,25,0,920.0,948.3643826423213,787.6805959967896,1657.182105933316,144.0
1669834601,1,GET,/integral,1.100000,0.000000,850,860,950,950,1000,1200,1200,1200,1200,1200,1200,26,0,920.0,945.0022591940628,787.6805959967896,1657.182105933316,144.0
